Occupant Number,Occupancy 1,Occupancy 2,Survey Time,INDOOR Ambient Temp.,INDOOR Relative Humidity,INDOOR Air Velocity,OUTDOOR Ambient Temp.,OUTDOOR Relative Humidity,OUTDOOR Air Velocity,Metabolic Rate (last 15 mins.),Metabolic Rate (last 1 hour),Clothing Level (+ Chair),Min. Accept. Sensation (right now),Max. Accept. Sensation (right now),Gender,Age,Office Type,Floor Number,Location on Floor Plan,Min. Accept. Sensation (summer),Min. Accept. Sensation (winter),Med. Accept. Sensation (summer),Med. Accept. Sensation (winter),Max. Accept. Sensation (summer),Max. Accept. Sensation (winter),Discomfort Location: HEAD,Discomfort Location: CHEST,Discomfort Location: BACK,Discomfort Location: PELVIS,Discomfort Location: ARMS ,Discomfort Location: HANDS,Discomfort Location: LEGS,Discomfort Location: FEET,Discomfort Location: ALL OVER,Thermal Sensation Movement (recently),"Relative ""Busyness"" (recently)",Relative Productivity (recently),General Satisfaction w/ Amount of Space,General Satisfaction w/ Privacy,General Thermal Comfort,General Satisfaction w/ Perceived Control,Fan/Heater Class,State of Fan/Heater,Current Thermostat COOLING Setpoint,Base Thermostat COOLING Setpoint,Current Thermostat HEATING Setpoint,Base Thermostat HEATING Setpoint,Clothing Change (recently),Clothing Change UP (recently),Clothing Change DOWN (recently),Net Clothing Change (recently),Drinking Beverage?,Action on WINDOW (recently),Action on DOOR (recently),Action on BLINDS (recently),Action on LOCAL FAN (recently),Action on LOCAL HEATER (recently),Action on THERMOSTAT (recently),CLOTHING availability,DRINKS availability,LOCAL HEATER availability,LOCAL FAN availability,THERMOSTAT availability,WINDOW availability,DOOR availability,BLINDS availability,CLOTHING effectiveness,DRINKS effectiveness,LOCAL HEATER effectiveness,LOCAL FAN effectiveness,THERMOSTAT effectiveness,WINDOW effectiveness,DOOR effectiveness,BLINDS effectiveness,Reported Discomfort to Management,Chooses set point that maximizes PRODUCTIVITY,Chooses set point that maximized COMFORT/PLEASURE,Wishes set point to stay at setting they choose,Chooses set point that is most agreeable to OTHERS,Chooses set point that is most ENERGY EFFICIENT,Chooses set point most in line with MGMT policies,Choooses set point most TYPICAL of office setting,comfort
18,1,1,2,24.1,30.45,0.03,11,37,5.81,1.25,1.2,0.65,-2,-2,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,,5,1,3,1,1,255,24.91,26.67,27.69,23.89,3,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,25.76,30.45,0.03,13,35,4.02,1.15,1.72,0.65,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,3,,5,1,3,1,1,255,24.91,26.67,27.69,23.89,3,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,1,22.97,30.45,0.03,9,93,2.24,1.45,1.33,0.6,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,,5,1,3,1,1,255,24.91,26.67,27.69,23.89,1,0,1,-0.18,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,24.55,30.45,0.03,21,56,6.71,1.65,1.28,0.6,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,3,,5,1,3,1,1,255,24.93,26.67,27.71,23.89,3,0,0,0,3,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,23.28,30.45,0.03,21,56,3.58,1.15,2,0.6,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,,5,1,3,1,1,255,24.91,26.67,27.69,23.89,3,0,0,0,1,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,23.73,30.45,0.03,8,76,6.26,1.25,1.35,0.55,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,,,5,1,3,1,1,255,24.93,26.67,27.71,23.89,1,0,1,-0.18,3,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,23.35,30.45,0.03,7,81,5.36,1.33,1.43,0.55,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,255,24.93,26.67,27.71,23.89,3,0,0,0,1,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,23.43,30.45,0.03,8,66,4.47,1.43,1.32,0.55,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,,5,1,3,1,1,255,24.93,26.67,27.71,23.89,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,22.82,22.36,0.03,4,81,2.24,1.31,1.46,0.42,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,4,4,5,1,3,1,1,0,24.91,,27.69,,1,0,1,-0.18,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,24.03,22.36,0.03,9,62,2.68,1.46,1.52,0.42,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,9,1,3,3,5,1,3,1,1,0,24.91,,27.69,,3,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,3,24.33,22.36,0.03,10,62,4.02,1.21,1.38,0.42,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,24.91,,27.69,,3,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,25.76,22.36,0.03,6,49,3.58,1.25,1.3,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,,,5,1,3,1,1,1,24.91,,27.69,,1,0,1,-0.18,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,0,1,2,24.33,22.36,0.03,9,40,4.02,1.31,1.23,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,2,3,3,5,1,3,1,1,0,24.91,,27.69,,3,0,0,0,2,0,0,0,3,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,24.63,22.36,0.03,10,37,3.58,1.2,1.12,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,24.91,,27.69,,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,22.97,22.36,0.03,-1,93,4.02,1.5,1.48,0.56,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,1,21.02,23.89,23.24,20,1,0,1,-0.18,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,23.88,22.36,0.03,1,86,5.81,1.1,1.33,0.56,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,4,4,5,1,3,1,1,0,20.98,23.89,23.2,20,3,0,0,0,2,0,0,0,3,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,23.12,22.36,0.03,4,93,2.68,1.43,1.5,0.51,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,20.98,23.89,23.2,20,1,0,1,-0.18,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,23.88,22.36,0.03,9,76,1.34,1.4,1.28,0.51,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,4,5,1,3,1,1,0,21.02,23.89,23.24,20,3,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,24.03,22.36,0.03,11,71,3.58,1.3,1.37,0.51,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,23.89,23.24,20,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,21.92,22.36,0.03,7,49,9.83,1.34,1.42,0.53,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,23.89,23.24,20,1,0,1,-0.18,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,23.95,22.36,0.03,8,31,10.28,1.1,1.75,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,23.89,23.24,20,1,0,1,-0.18,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,24.03,22.36,0.03,6,33,9.39,1.33,1.53,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,21.02,23.89,23.24,20,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,23.65,22.36,0.03,-1,29,8.05,1.37,1.47,0.53,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,20.98,23.89,23.2,20,1,1,0,0.18,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,23.05,22.36,0.03,-1.22,33,9.39,1,1,0.6,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,20.98,23.89,23.2,20,1,1,0,0.18,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,22.45,22.36,0.03,-3,46,5.81,1.1,1.33,0.67,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,20.98,,23.2,,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,22.9,22.36,0.03,-2,39,7.15,1.29,1.2,0.67,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,4,5,5,1,3,1,1,0,21.02,,23.24,,0,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,23.2,22.36,0.03,-1,40,5.81,1.1,1.33,0.67,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,20.98,,23.2,,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,22.52,22.36,0.03,0,80,2.68,1.44,1.25,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,20.98,,23.2,,1,0,1,-0.18,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,23.28,22.36,0.03,1,75,2.24,1.1,1.1,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,5,5,5,1,3,1,1,0,20.98,,23.2,,3,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,22.67,22.36,0.03,1,75,4.02,1.1,1.2,0.62,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,1,,,,,,,,,0,3,3,5,1,3,1,1,0,21.02,,23.24,,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,2,23.35,22.36,0.03,4,52,8.94,1.4,1.18,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,,23.24,,1,0,1,-0.18,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,23.28,22.36,0.03,3.39,47,6.26,1,1.03,0.49,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,20.98,,23.2,,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,22.67,22.36,0.03,-1,47,3.13,1.1,1.1,0.51,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,21.02,,23.24,,1,0,1,-0.18,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,0,2,23.5,22.36,0.03,2,41,3.58,1.26,1.23,0.51,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,,23.24,,3,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,23.12,22.36,0.03,3,38,3.13,1.5,1.5,0.51,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,,23.24,,3,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,22.9,22.36,0.03,3,93,7.6,1.53,1.07,0.63,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,,23.24,,1,0,1,-0.18,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,2,23.12,22.36,0.03,3,93,9.39,1.38,1.45,0.63,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,,23.24,,3,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,3,23.35,22.36,0.03,3,87,8.94,1.28,1.2,0.63,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,21.02,,23.24,,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,1
18,1,1,1,23.21,30.65,0.03,17,52,2.24,1.1,1.15,0.5,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,2,5,5,5,1,3,1,1,1,21.02,23.89,23.8,21.11,3,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,23.84,30.61,0.03,22.89,40,3.58,1.2,1.25,0.5,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,2,5,5,5,1,3,1,1,1,21.02,23.89,23.8,21.11,3,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,24.44,32.2,0.03,22,52,4.02,1.02,1.4,0.5,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,4,4,5,1,3,1,1,0,21.02,23.89,23.8,21.11,3,0,0,0,0,0,0,0,3,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,24.1,38.19,0.03,22,46,5.36,1.1,1.1,0.41,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,5,5,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,24.06,37.69,0.03,27.17,31,6.71,1.1,1.25,0.41,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,4,4,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,1,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,24.66,39.17,0.03,24,44,3.13,1,1.4,0.53,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,4,4,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,24.32,41.75,0.03,30,33,7.15,1.1,1.35,0.53,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,0,3,24.76,42.58,0.03,31,31,6.26,1.1,1.1,0.53,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,9,0,5,5,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,1,23,53.22,0.03,23,61,2.68,1.07,1.1,0.43,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,,,5,1,3,1,1,1,21.02,,23.8,,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,0,2,22.57,50.9,0.03,19,73,5.81,1.1,1.18,0.43,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,4,4,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,1,0,0,0,3,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,21.85,48.94,0.03,18,68,6.71,1.1,1.1,0.43,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,4,4,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,22.64,37.08,0.03,9,87,5.81,1,1.1,0.39,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,22.93,36.85,0.03,8,93,5.81,1.03,1.23,0.39,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,4,4,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,1,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,0,3,23.84,35.82,0.03,9,93,5.81,1.1,1.1,0.39,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,9,1,3,3,5,1,3,1,1,0,21.02,,23.8,,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,0,1,1,6,4,0,5,0,0
18,1,1,1,23.41,26.24,0.03,9.44,66,4.47,1,1,0.43,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,,23.8,,1,0,1,-0.18,0,0,0,0,3,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,24.1,26.7,0.03,12,67,2.68,1.1,1.1,0.43,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,1,3,3,5,1,3,1,1,0,21.02,,23.8,,3,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,0,2,25.39,34.3,0.03,22,53,7.6,1.1,1.05,0.45,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,1,21.02,,23.8,,3,0,0,0,2,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,25.53,38.3,0.03,22,53,6.26,1.1,1.1,0.45,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,1,21.02,,23.8,,3,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,22.49,46.92,0.03,16,63,6.26,1.5,1.2,0.45,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,23.07,40.6,0.03,18,52,0.89,1.3,1.33,0.45,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,2,3,3,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,2,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,3,23.43,39.79,0.03,21,43,2.24,1.1,1.1,0.45,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,-1,3,3,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,1,23.07,39.59,0.03,14,82,3.13,1,1,0.62,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,2,3,3,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,0,0,0,0,3,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
18,1,1,2,24.08,41.36,0.03,16,77,4.47,1.1,1.1,0.62,-1,-1,2,61,4,1,1,-1,-1,4,4,-1,-1,,,,,,,,,,0,3,3,5,1,3,1,1,0,21.02,,23.8,,0,0,0,0,1,0,0,0,0,0,0,4,4,0,4,0,1,3,0,1,1,0,1,0,0,1,0,,1,1,6,4,0,5,0,1
19,1,1,1,23.5,55.63,0.03,29,55,3.58,1.1,1.6,0.56,-1,1,1,55,4,4,2,-1,-1,4,4,-1,-1,,,,,,,,,,,,,6,3,5,2,,,23.67,24.44,25.33,22.78,99,99,99,0,3,0,0,0,0,0,0,4,4,0,0,1,2,0,4,5,4,0,0,0,0,0,4,,4,4,4,4,4,4,4,1
19,0,0,2,23.3,55.63,0.03,30,46,4.02,1.1,1.27,0.56,-1,1,1,55,4,4,2,-1,-1,4,4,-1,-1,,,,,,,,,,,,4,6,3,5,2,,,23.67,24.44,25.33,22.78,0,0,0,0,99,0,0,0,0,0,0,4,4,0,0,1,2,0,4,5,4,0,0,0,0,0,4,,4,4,4,4,4,4,4,1
19,1,1,1,23.2,55.63,0.03,27,51,1.34,1.1,1.6,0.61,-2,1,1,55,4,4,2,-1,-1,4,4,-1,-1,,,,,,,,,,,,,6,3,5,2,,,23.67,24.44,25.33,22.78,99,99,99,0,2,0,0,0,0,0,0,4,4,0,0,1,2,0,4,5,4,0,0,0,0,0,4,,4,4,4,4,4,4,4,1
19,0,0,2,23.7,55.63,0.03,28,48,1.34,1.1,1.35,0.61,-1,1,1,55,4,4,2,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,6,3,5,2,,,23.67,24.44,25.33,22.78,0,0,0,0,99,0,0,0,0,0,0,4,4,0,0,1,2,0,4,5,4,0,0,0,0,0,4,,4,4,4,4,4,4,4,1
19,0,0,1,23.3,55.63,0.03,27,79,2.68,1.1,1.4,0.56,-2,1,1,55,4,4,2,-1,-1,4,4,-1,-1,,,,,,,,,,,,,6,3,5,2,,,23.67,24.44,25.33,22.78,99,99,99,0,99,0,0,0,0,0,0,4,4,0,0,1,2,0,4,5,4,0,0,0,0,0,4,,4,4,4,4,4,4,4,1
19,0,1,2,23.3,55.63,0.03,31,43,2.68,1.1,1.5,0.56,-1,1,1,55,4,4,2,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,6,3,5,2,,,23.67,24.44,25.33,22.78,0,0,0,0,2,0,0,0,0,0,0,4,4,0,0,1,2,0,4,5,4,0,0,0,0,0,4,,4,4,4,4,4,4,4,1
19,1,1,1,23.5,55.63,0.03,29,62,3.13,1.1,1,0.56,-1,1,1,55,4,4,2,-1,-1,4,4,-1,-1,,,,,,,,,,,,,6,3,5,2,,,23.67,24.44,25.33,22.78,99,99,99,0,99,0,0,0,0,0,0,4,4,0,0,1,2,0,4,5,4,0,0,0,0,0,4,,4,4,4,4,4,4,4,1
19,1,1,2,23.7,55.63,0.03,32,46,4.02,1.1,1,0.56,-1,1,1,55,4,4,2,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,6,3,5,2,,,23.67,24.44,25.33,22.78,0,0,0,0,2,0,0,0,0,0,0,4,4,0,0,1,2,0,4,5,4,0,0,0,0,0,4,,4,4,4,4,4,4,4,1
19,1,0,3,23.7,55.63,0.03,32,49,3.58,1.1,1.35,0.56,-1,1,1,55,4,4,2,-1,-1,4,4,-1,-1,,,,,,,,,,,,3,6,3,5,2,,,23.67,24.44,25.33,22.78,0,0,0,0,99,0,0,0,0,0,0,4,4,0,0,1,2,0,4,5,4,0,0,0,0,0,4,,4,4,4,4,4,4,4,1
